iter	Logloss
230	0.08042263556
231	0.08024682447
232	0.08024611635
233	0.08020331712
234	0.08014951542
235	0.08014876923
236	0.08014845705
237	0.08014551037
238	0.08013884036
239	0.08013512465
240	0.08013495714
241	0.07971040646
242	0.07970959936
243	0.0794782353
244	0.07947747389
245	0.07947671247
246	0.07947617948
247	0.07945319992
248	0.07944793092
249	0.07933114484
250	0.07923651598
251	0.07923608959
252	0.07917776508
253	0.07897636277
254	0.07897574602
255	0.0789714897
256	0.07895197459
257	0.07895157865
258	0.07859726104
259	0.07841414035
260	0.07841312766
261	0.0782931817
262	0.07829231369
263	0.07829147613
264	0.07814625875
265	0.07814555825
266	0.07813823342
267	0.07813694663
268	0.07808825403
269	0.07808782764
270	0.07808746216
271	0.07800150584
272	0.07800120889
273	0.07800098046
274	0.07795978021
275	0.07795958224
276	0.07795935381
277	0.07779483453
278	0.07778109857
279	0.077780794
280	0.077531293
281	0.07751213576
282	0.0775117246
283	0.07740166944
284	0.07740018468
285	0.07730940097
286	0.07698997147
287	0.07698899686
288	0.07698818976
289	0.07696623812
290	0.07688201021
291	0.07663266911
292	0.07663176302
293	0.07651598963
294	0.07651531958
295	0.07651469522
296	0.07651429928
297	0.07651397949
298	0.07644609158
299	0.0764451322
300	0.07644167537
301	0.07633239685
302	0.07633208467
303	0.0762945316
304	0.07629423465
305	0.07621159811
306	0.07608499736
307	0.07606558124
308	0.0760653452
309	0.07606516246
310	0.07606497211
311	0.0759604296
312	0.07596031539
313	0.07596014027
314	0.07571146921
315	0.07552168612
316	0.07552119881
317	0.07552051354
318	0.07549639947
319	0.075325332
320	0.07531782443
321	0.0753173219
322	0.07531688028
323	0.07531627114
324	0.07527758357
325	0.07527739321
326	0.07527714956
327	0.07527691352
328	0.07527676124
329	0.07512829261
330	0.07512808703
331	0.07512788144
332	0.07512770632
333	0.07510286129
334	0.07509384612
335	0.07509376998
336	0.07509365577
337	0.07509359485
338	0.07509358724
339	0.07509352633
340	0.07509348826
341	0.0750912573
342	0.07509128776
343	0.07505246313
344	0.07504602916
345	0.07503031352
346	0.0750304125
347	0.07501800141
348	0.07484624866
349	0.07482092395
350	0.07481225903
351	0.07481227426
352	0.0747208738
353	0.07472079766
354	0.07470724445
355	0.07466955432
356	0.07448973818
357	0.07448950214
358	0.07448932701
359	0.07446710887
360	0.07446484747
361	0.07446474848
362	0.07446473325
363	0.07443113194
364	0.07443106341
365	0.07441728938
366	0.07439404333
367	0.07439393674
368	0.07439390628
369	0.07439389867
370	0.07439355603
371	0.07439357887
372	0.07437723126
373	0.0743486096
374	0.07434864006
375	0.07432144987
376	0.07432138135
377	0.07418545325
378	0.07397910173
379	0.07395782775
380	0.07392029753
381	0.07392013002
382	0.07391997012
383	0.07391102347
384	0.07380598605
385	0.07379728306
386	0.0736869614
387	0.07365772301
388	0.07365752504
389	0.07351102087
390	0.07351086097
391	0.07342806453
392	0.07342785133
393	0.07342774473
394	0.07342768382
395	0.07342747823
396	0.07342613053
397	0.07342549094
398	0.07342543002
399	0.07321141104
400	0.07321124353
401	0.07321105317
402	0.07321096942
403	0.07320023344
404	0.07319842127
405	0.07319405074
406	0.07319312181
407	0.07319305329
408	0.07319294669
409	0.07319287816
410	0.07319283247
411	0.07319278679
412	0.07319248222
413	0.07295177559
414	0.07295169183
415	0.07295158523
416	0.0729261996
417	0.07292611585
418	0.07289533177
419	0.07289530132
420	0.07289524802
421	0.07289511858
422	0.07289508812
423	0.0728134338
424	0.07281338812
425	0.0728070912
426	0.07280700745
427	0.07254227811
428	0.07239913179
429	0.07239893382
430	0.07238760394
431	0.07238748212
432	0.07238741359
433	0.07221249335
434	0.07221236391
435	0.07221207457
436	0.07221197558
437	0.07220965326
438	0.07220744516
439	0.07219269652
440	0.07219160008
441	0.07219152393
442	0.07219139449
443	0.07219137165
444	0.07219058739
445	0.07204963395
446	0.07204951212
447	0.07204939791
448	0.07204934461
449	0.07204707559
450	0.07204700706
451	0.07201263671
452	0.07201254534
453	0.07189423643
454	0.07189415267
455	0.07189409937
456	0.07186941425
457	0.07186930765
458	0.07186930765
459	0.07184926716
460	0.07184919864
461	0.07184919102
462	0.07184916057
463	0.07183042972
464	0.07183041449
465	0.07180687149
466	0.0718068258
467	0.0718068258
468	0.07179223706
469	0.07179223706
470	0.07176972197
471	0.07176861792
472	0.07161527622
473	0.07157320795
474	0.0715730709
475	0.07157297953
476	0.07157081711
477	0.07157073335
478	0.07157078665
479	0.07157065721
480	0.07157064198
481	0.07156927904
482	0.07156918006
483	0.0715692029
484	0.07156868514
485	0.07156868514
486	0.0715056703
487	0.0713865086
488	0.07133726017
489	0.07131275779
490	0.07131277301
491	0.07130770198
492	0.07120724067
493	0.07109924895
494	0.07099903891
495	0.07095158743
496	0.07093868903
497	0.07089134414
498	0.07083556276
499	0.07070938841
500	0.07070922852
501	0.07070906862
502	0.07070893918
503	0.07070896202
504	0.07070831482
505	0.07070829197
506	0.07070169049
507	0.07069499002
508	0.07069491388
509	0.07069485297
510	0.07069483013
511	0.07067849774
512	0.07067840637
513	0.0706784216
514	0.0706784216
515	0.07067317544
516	0.07067313737
517	0.07049762322
518	0.07049756992
519	0.07049760799
520	0.07049740241
521	0.07049737196
522	0.07049731866
523	0.0704880979
524	0.07048805983
525	0.07048380351
526	0.07048377305
527	0.07048378828
528	0.07048378828
529	0.0704837426
530	0.07048375783
531	0.07048378067
532	0.07048377305
533	0.07048373498
534	0.07048375783
535	0.07039107058
536	0.07039108581
537	0.07034298712
538	0.07028380982
539	0.07028374891
540	0.07028373368
541	0.07028371845
542	0.07028357378
543	0.07003263371
544	0.0699050279
545	0.06989324878
546	0.06989295183
547	0.06989279954
548	0.06977894492
549	0.06977859467
550	0.06977836624
551	0.06973843755
552	0.06973491219
553	0.06973476753
554	0.06972574474
555	0.06972581327
556	0.06972574474
557	0.06970482862
558	0.06970473725
559	0.06968314348
560	0.06966744307
561	0.06966742784
562	0.06963806761
563	0.06963797624
564	0.06963797624
565	0.06963765645
566	0.06961187488
567	0.06961173783
568	0.06955079404
569	0.06954756564
570	0.06953596165
571	0.06953313679
572	0.0695331444
573	0.06953312156
574	0.06953310633
575	0.06953312918
576	0.06953221548
577	0.06953229162
578	0.06953226878
579	0.06952602516
580	0.06944008407
581	0.06941090658
582	0.06917585727
583	0.06913274586
584	0.06913265449
585	0.06913143622
586	0.06912616722
587	0.06905379457
588	0.06905365752
589	0.0690103253
590	0.06899587361
591	0.06899579747
592	0.06899566041
593	0.06894068613
594	0.06894053385
595	0.06893649073
596	0.06893602626
597	0.06893598058
598	0.06887829565
599	0.06887806723
600	0.06887476268
601	0.06887467893
602	0.06887465608
603	0.06886317392
604	0.06886070693
605	0.06885077806
606	0.0688445116
607	0.06884444307
608	0.06882805739
609	0.06882805739
610	0.06882804216
611	0.0688280117
612	0.06882795079
613	0.06881218185
614	0.06879805757
615	0.0687980728
616	0.06879801189
617	0.0687979662
618	0.06878937742
619	0.06878939265
620	0.06878924037
621	0.06878917184
622	0.06878919468
623	0.06878805256
624	0.06878808301
625	0.06878803733
626	0.06878348406
627	0.06877165164
628	0.06877165164
629	0.06872115449
630	0.06856546002
631	0.06856544479
632	0.06838639006
633	0.06838623778
634	0.06826040607
635	0.06826022333
636	0.06825653807
637	0.06825565483
638	0.06801751417
639	0.06801722483
640	0.06792722538
641	0.06792702741
642	0.06792559595
643	0.06791948939
644	0.06790850976
645	0.06790836509
646	0.0679067585
647	0.06790648439
648	0.06789976109
649	0.06789967733
650	0.0678995555
651	0.06788450991
652	0.06788446423
653	0.0677066506
654	0.06770644502
655	0.06770632319
656	0.06770628512
657	0.06770620137
658	0.06770607193
659	0.06770608715
660	0.06761469432
661	0.06761458772
662	0.06761454203
663	0.06761453442
664	0.06760778065
665	0.06760771213
666	0.06747173835
667	0.06741617778
668	0.06741604072
669	0.06741600265
670	0.06741587321
671	0.06741575138
672	0.06741256105
673	0.06714537234
674	0.06714511346
675	0.06714486981
676	0.06707218498
677	0.06707153777
678	0.06707126366
679	0.06707114945
680	0.06702677409
681	0.06698084544
682	0.06698054087
683	0.06696152068
684	0.06688545516
685	0.06688542471
686	0.06674977072
687	0.06674843063
688	0.06674787479
689	0.06673232667
690	0.06672511605
691	0.06672506275
692	0.06672456783
693	0.06669911367
694	0.06669906799
695	0.06668562899
696	0.0666855833
697	0.06668555284
698	0.06668548432
699	0.06668546147
700	0.06667991075
701	0.06667742092
702	0.06667740569
703	0.06667726863
704	0.06645578777
705	0.06644915583
706	0.06632599669
707	0.06632579872
708	0.06632560837
709	0.0663199815
710	0.06621674863
711	0.06621537808
712	0.06621519534
713	0.06620895173
714	0.06620883751
715	0.06620866239
716	0.06620833498
717	0.06620823599
718	0.06620480962
719	0.06620480962
720	0.06620011929
721	0.06618556101
722	0.06611511474
723	0.06611508428
724	0.06604295529
725	0.06592899406
726	0.06588995623
727	0.06588994862
728	0.06588984963
729	0.06588972019
730	0.06588964405
731	0.06588955268
732	0.06588596641
733	0.0658859055
734	0.06582309624
735	0.06582298203
736	0.06582262416
737	0.06582253279
738	0.06582020286
739	0.0658201724
740	0.06581950235
741	0.06581954804
742	0.06577467014
743	0.06571113754
744	0.0657110614
745	0.06571101571
746	0.06571096241
747	0.06571062739
748	0.06571061216
749	0.06567324183
750	0.06567320376
751	0.06558702663
752	0.0655751333
753	0.06557507239
754	0.06554907763
755	0.06554147869
756	0.06554150153
757	0.06554144823
758	0.06554045839
759	0.06553939241
760	0.06551756259
761	0.06551750929
762	0.06546570251
763	0.06546565682
764	0.06545612389
765	0.06545609343
766	0.06545609343
767	0.06545575841
768	0.06545565942
769	0.06545565942
770	0.06542900223
771	0.06527065802
772	0.06523831305
773	0.0652383435
774	0.06522478267
775	0.06505088273
776	0.06505071522
777	0.06505063146
778	0.06505050964
779	0.06505042588
780	0.06504987766
781	0.06502782704
782	0.06502770521
783	0.06502768998
784	0.0649912562
785	0.06499111914
786	0.0649898628
787	0.06498983235
788	0.06498983235
789	0.06498978666
790	0.06498982473
791	0.06498975621
792	0.06498111413
793	0.06498111413
794	0.06498112174
795	0.06498112174
796	0.06496727919
797	0.06496098989
798	0.06496100511
799	0.06488557918
800	0.0648845132
801	0.06485628749
802	0.06485599053
803	0.06485597531
804	0.06485597531
805	0.06485597531
806	0.06483339169
807	0.06483333077
808	0.06483342214
809	0.06483340692
810	0.06474325519
811	0.0647432095
812	0.0647422425
813	0.06469726563
814	0.06463023051
815	0.06463020766
816	0.06463024573
817	0.06463013914
818	0.06463007822
819	0.06461842855
820	0.06461509354
821	0.06458135517
822	0.0645813171
823	0.06458127142
824	0.06458124096
825	0.06455792638
826	0.06455792638
827	0.06455687563
828	0.06453247984
829	0.0643865848
830	0.06438650105
831	0.0641884109
832	0.06418758857
833	0.064187284
834	0.06408341916
835	0.06394168907
836	0.0639343414
837	0.06393416627
838	0.06393405206
839	0.06393387694
840	0.06393383887
841	0.06393290994
842	0.0639327805
843	0.06393136426
844	0.06393128051
845	0.06393122721
846	0.06392668155
847	0.06392665109
848	0.06391484913
849	0.06391371462
850	0.06391267148
851	0.06391265625
852	0.06391266387
853	0.06391265625
854	0.0639126791
855	0.06376839826
856	0.06376221556
857	0.06368603202
858	0.06368598633
859	0.06366947501
860	0.06366872883
861	0.06366867553
862	0.06359037525
863	0.06359034099
864	0.06356995786
865	0.06356823706
866	0.06356817615
867	0.06356812285
868	0.06356561017
869	0.06353720553
870	0.06353714081
871	0.06353717126
872	0.06347644829
873	0.06346953843
874	0.06346954605
875	0.06346943945
876	0.06346945468
877	0.06346926051
878	0.06338269125
879	0.06338261892
880	0.0633826075
881	0.06338234481
882	0.06338240191
883	0.06338174329
884	0.0633816976
885	0.06333303547
886	0.06333300501
887	0.0632489903
888	0.06316928521
889	0.06316700477
890	0.06314168766
891	0.06299004774
892	0.06296132329
893	0.0629612205
894	0.06296114055
895	0.06296111771
896	0.06294416477
897	0.06294398965
898	0.06294289321
899	0.0629428361
900	0.06293795923
901	0.0629380011
902	0.06285353335
903	0.0628533963
904	0.06276829276
905	0.06269856223
906	0.06269842898
907	0.06269834903
908	0.06269831096
909	0.06269827289
910	0.06269824243
911	0.06269818152
912	0.06269818913
913	0.06268191004
914	0.06268189482
915	0.06268186055
916	0.06254586774
917	0.06247548238
918	0.0624753834
919	0.06247531487
920	0.06247524635
921	0.06246845832
922	0.0624470587
923	0.06236015822
924	0.0623588029
925	0.06235871915
926	0.06235724961
927	0.06220398025
928	0.06219332804
929	0.06216320259
930	0.06216095641
931	0.06216096402
932	0.06216081935
933	0.06216075844
934	0.06216029398
935	0.06216029017
936	0.0621601455
937	0.06215062779
938	0.06215058591
939	0.06215059353
940	0.0621504717
941	0.06213745909
942	0.06213742863
943	0.06213048071
944	0.06208401145
945	0.06197278371
946	0.06197140935
947	0.06197135986
948	0.06195504651
949	0.06195498179
950	0.06193366593
951	0.0619336507
952	0.06191848709
953	0.06191858988
954	0.06189488698
955	0.0618946814
956	0.06185154334
957	0.06175656804
958	0.0617565452
959	0.06175647667
960	0.06172877633
961	0.06172122308
962	0.06172102511
963	0.06171781574
964	0.06163380865
965	0.06163375915
966	0.0616337325
967	0.06163375535
968	0.06163374773
969	0.06163327946
970	0.06163284545
971	0.06163287591
972	0.06163279977
973	0.06159615659
974	0.06159611472
975	0.0615961071
976	0.06157012757
977	0.06157005904
978	0.06157012376
979	0.06157008569
980	0.0615550439
981	0.0615550401
982	0.06149077653
983	0.06143629717
984	0.06143628575
985	0.06143608398
986	0.06143606494
987	0.06143606494
988	0.06143603449
989	0.06143501038
990	0.06133589297
991	0.06132916205
992	0.06132912017
993	0.06132907068
994	0.06132907829
995	0.06130597691
996	0.06130591219
997	0.06130273328
998	0.06130265714
999	0.06129987797
